status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.slideshow_credits,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.print_section,response.docs.print_page
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Using airborne laser-scanning technology, archaeologists have been able to map the highly engineered landscape now hidden under jungle and rice fields that surrounded the ancient temple complex.",https://www.nytimes.com/2013/07/02/science/angkors-urban-environs-mapped-from-above.html,"Using airborne laser-scanning technology, archaeologists have been able to map the highly engineered landscape now hidden under jungle and rice fields that surrounded the ancient temple complex.","Archaeologists have long studied the ancient, crumbling temples of Angkor in Cambodia as sites of worship and gathering. But how Angkor functioned as a city remained unknown.",The New York Times,2013-07-01T20:06:34+0000,article,Science,Science,NA,News,nyt://article/7b7b43cd-1fe5-553c-bf6e-89a6bfaa87c3,278,nyt://article/7b7b43cd-1fe5-553c-bf6e-89a6bfaa87c3,NA,"Angkor’s Urban Environs, Mapped From Above",NA,NA,"Archaeology: Angkor’s Urban Environs, Mapped From Above",NA,NA,NA,By Rachel Nuwer,NA,518,460,79,D,4
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The Devils send their first-round draft choice, the ninth over all, to the Vancouver Canucks for goaltender Cory Schneider, who becomes the heir apparent to Martin Brodeur.",https://www.nytimes.com/2013/07/01/sports/hockey/with-big-trade-for-schneider-devils-prepare-for-life-after-brodeur.html,"The Devils send their first-round draft choice, the ninth over all, to the Vancouver Canucks for goaltender Cory Schneider, who becomes the heir apparent to Martin Brodeur.","NEWARK — Sunday was a wild day for the Devils. They hosted the N.H.L. draft amid new, troubling questions of financial instability and a possible ownership change. ",The New York Times,2013-07-01T01:19:03+0000,article,Sports,Sports,Hockey,News,nyt://article/8cbd37db-1f9c-5352-974a-6c7e1f2ffdd0,712,nyt://article/8cbd37db-1f9c-5352-974a-6c7e1f2ffdd0,NA,"With Big Trade for Schneider, Devils Prepare for Life After Brodeur",NA,NA,"With Major Trade, Devils Move Closer To Post-Brodeur Era",NA,NA,NA,By Jeff Z. Klein,NA,518,460,79,D,6
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Elise Doganieri is a creator of “The Amazing Race,” and her travel, like the show, has an edge of the extreme.",https://www.nytimes.com/2013/07/02/business/the-drama-of-travel-made-into-television.html,"Elise Doganieri is a creator of “The Amazing Race,” and her travel, like the show, has an edge of the extreme.","MY very first international trip was on TWA back in 1990. I went to Madrid and went backpacking with my college roommate for about five weeks. I went with $1,000, and we lived on wine, cheese, bread and chocolate. That trip changed my life.",The New York Times,2013-07-01T21:19:56+0000,article,Business,Business Day,NA,News,nyt://article/8f0b3029-f6be-5688-b846-2198224aca25,621,nyt://article/8f0b3029-f6be-5688-b846-2198224aca25,NA,"The Drama of Travel, Made Into Television",NA,NA,"The Drama of Travel, Made Into Television",NA,NA,NA,By Elise Doganieri,NA,518,470,32,B,6
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The New York City park bench has morphed into a blank canvas on which designers, landscape architects and artists have unleashed their fantasies.",https://www.nytimes.com/slideshow/2013/07/01/nyregion/BENCH-ss.html,"The New York City park bench has morphed into a blank canvas on which designers, landscape architects and artists have unleashed their fantasies.","The New York City park bench has morphed into a blank canvas on which designers, landscape architects and artists have unleashed their fantasies.",The New York Times,2013-07-02T01:15:04+0000,multimedia,New York,New York,NA,Slideshow,nyt://slideshow/894d9fe5-d761-5fc5-a546-615c306a6e7b,0,nyt://slideshow/894d9fe5-d761-5fc5-a546-615c306a6e7b,Jabin Botsford/The New York Times,Artists Find a New Canvas in Park Benches,NA,NA,NA,NA,NA,NA,NA,NA,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Our ability to turn around the rate of carbon emissions and slow the engine that can conflagrate the world is certain. But do we have the will?,https://opinionator.blogs.nytimes.com/2013/07/01/lets-not-braise-the-planet/,Our ability to turn around the rate of carbon emissions and slow the engine that can conflagrate the world is certain. But do we have the will?,"According to a report released by the Carnegie Endowment for International Peace last month, we are not running out of fossil fuels anytime soon. Since the dawn of the industrial revolution we’ve used around 1.2 trillion barrels of oil; the report estimates that with current technology we can produce roughly five times that much. With future technologies, it may well be that the suffering sky is the limit.",The New York Times,2013-07-02T01:05:26+0000,article,,Opinion,NA,News,nyt://article/acdc9902-6ef6-5028-9222-3a1d56130196,809,nyt://article/acdc9902-6ef6-5028-9222-3a1d56130196,NA,Let’s Not Braise the Planet,Mark Bittman,NA,Let’s Not Braise The Planet,NA,NA,NA,By Mark Bittman,NA,518,470,32,A,25
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"After her loss to Sabine Lisicki, Serena Williams was asked if it was difficult to not have her father at the match.",https://straightsets.blogs.nytimes.com/2013/07/01/in-question-to-serena-williams-a-hint-of-sexism/,"After her loss to Sabine Lisicki, Serena Williams was asked if it was difficult to not have her father at the match.","For Serena Williams, it must have been a toss-up as to which she found more offensive: her fourth-round Wimbledon loss Monday to Sabine Lisicki or the fourth question in her post-match news conference, when she was asked if it was tough not having her father there to lend support.",The New York Times,2013-07-01T20:29:29+0000,article,,Sports,Tennis,News,nyt://article/61bfa9c9-8fd3-5aed-8cb2-3a471779d5d7,347,nyt://article/61bfa9c9-8fd3-5aed-8cb2-3a471779d5d7,NA,"In Question to Serena Williams, a Hint of Sexism",Straight Sets,NA,NA,NA,NA,NA,By Karen Crouse,NA,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"An exhibit at the British Museum shows how people in Pompeii and Herculaneum cooked, ate and drank.",https://dinersjournal.blogs.nytimes.com/2013/07/01/at-home-before-mount-vesuvius-erupted/,"An exhibit at the British Museum shows how people in Pompeii and Herculaneum cooked, ate and drank.",LONDON – The British Museum’s exhibition on the ancient Roman cities of Pompeii and Herculaneum is designed to make us feel at home.,The New York Times,2013-07-01T18:00:19+0000,article,,Style,NA,News,nyt://article/7e764720-432f-5a7c-b598-1e8bff47fa88,439,nyt://article/7e764720-432f-5a7c-b598-1e8bff47fa88,NA,"At Home, Before Mount Vesuvius Erupted",Diner&#039;s Journal,NA,NA,NA,NA,NA,By Elaine Sciolino,NA,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"AirAsia, a Malaysian low-cost airline, will launch its operations in India later this year.",https://india.blogs.nytimes.com/2013/07/02/image-of-the-day-july-2/,"AirAsia, a Malaysian low-cost airline, will launch its operations in India later this year.",,The New York Times,2013-07-02T15:52:06+0000,article,,World,Asia Pacific,News,nyt://article/75c899c4-243b-5fa1-82bc-ac7b67484f9f,1,nyt://article/75c899c4-243b-5fa1-82bc-ac7b67484f9f,NA,Image of the Day: July 2,India Ink,NA,NA,NA,NA,NA,By The New York Times,The New York Times,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Nico Rosberg wins the British Grand Prix, and Sébastien Loeb smashes the Pikes Peak speed record.",https://wheels.blogs.nytimes.com/2013/07/01/monday-motorsports-rosberg-kenseth-and-loeb-score-major-racing-victories/,"Nico Rosberg wins the British Grand Prix, and Sébastien Loeb smashes the Pikes Peak speed record.",Nico Rosberg held off a furious charge by Mark Webber on Sunday to win the British Grand Prix at Silverstone. It was a race marred by numerous tire failures that affected many of the front-runners.,The New York Times,2013-07-01T16:50:17+0000,article,,Automobiles,NA,News,nyt://article/417b9b56-1c1e-515a-a319-3ceaaa527891,810,nyt://article/417b9b56-1c1e-515a-a319-3ceaaa527891,NA,"Monday Motorsports:  Rosberg, Kenseth and Loeb Score Major Racing Victories",Wheels,NA,NA,NA,NA,NA,By Jerry Garrett,NA,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Photos from Egypt, Hong Kong, Arizona and South Africa.",https://lens.blogs.nytimes.com/2013/07/01/pictures-of-the-day-egypt-and-elsewhere-54/,"Photos from Egypt, Hong Kong, Arizona and South Africa.","Photos from Egypt, Hong Kong, Arizona and South Africa.",The New York Times,2013-07-01T21:02:47+0000,article,,Multimedia/Photos,NA,News,nyt://article/0e088b1c-2360-584b-aa5d-2a5b0cfb48cd,14,nyt://article/0e088b1c-2360-584b-aa5d-2a5b0cfb48cd,NA,Pictures of the Day: Egypt and Elsewhere,Lens,NA,NA,NA,NA,NA,By The New York Times,The New York Times,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,You may need to bone up on your fine china to better appreciate Giambattista Valli’s fall haute couture collection.,https://runway.blogs.nytimes.com/2013/07/01/giambattista-valli-couture-just-right-for-fashion-plates/,You may need to bone up on your fine china to better appreciate Giambattista Valli’s fall haute couture collection.,"You may need to bone up on your fine china to better appreciate Giambattista Valli’s fall haute couture collection. He based some of his garland-embroidered dresses and sweet dresses on Sèvres, Meissen and Wedgwood plates, among others in the cupboard. Some of the blue were pretty dreamy, and a fair number of the short white dresses were dense with papery lace flowers.",The New York Times,2013-07-01T22:25:46+0000,article,,Style,NA,News,nyt://article/8cf060a4-793f-5302-9ca0-c05129357511,65,nyt://article/8cf060a4-793f-5302-9ca0-c05129357511,NA,"Giambattista Valli Couture, Just Right for Fashion Plates",On the Runway,NA,NA,NA,NA,NA,By Cathy Horyn,NA,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The press’s one-sided abortion coverage, yet again.",https://douthat.blogs.nytimes.com/2013/07/01/the-media-and-wendy-davis/,"The press’s one-sided abortion coverage, yet again.","With a tip of the hat to the Weekly Standard’s John McCormack, who tweeted about the interview over the weekend, here are the six questions asked of Texas State Senator Wendy Davis on ABC’s This Week after her (temporarily) successful filibuster of a bill that restricted abortion after 20 weeks of pregnancy and increased regulations on Texan abortion clinics:",The New York Times,2013-07-01T15:57:22+0000,article,,Opinion,NA,News,nyt://article/49e84263-c92b-5c19-b80a-1cf73b713c3c,542,nyt://article/49e84263-c92b-5c19-b80a-1cf73b713c3c,NA,The Media and Wendy Davis,Ross Douthat,NA,NA,NA,NA,NA,By Ross Douthat,NA,518,470,32,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"There are plenty of high-profile examples of immigrant inventors and entrepreneurs, and research affirms that immigrants form businesses at a higher rate than native-born Americans.",https://economix.blogs.nytimes.com/2013/07/01/immigration-and-entrepreneurship/,"There are plenty of high-profile examples of immigrant inventors and entrepreneurs, and research affirms that immigrants form businesses at a higher rate than native-born Americans.","One of the key economic arguments underpinning the immigration overhaul is that immigrants create jobs — not only because they spend money, but because they tend to be unusually entrepreneurial and innovative and so create job opportunities for the people around them. Think of Silicon Valley figures like Sergey Brin, Andrew Grove or Vinod Khosla — or the designer Liz Claiborne. The bill that passed the Senate last week, under Subtitle H, even included special provisions for what is being called a “start-up visa,” to be granted to people who start companies that meet certain venture capital, hiring and revenue requirements.",The New York Times,2013-07-01T21:00:25+0000,article,,Business Day,Economy,News,nyt://article/a20dc7e8-ca4a-5b42-af26-1a29e3c5941b,763,nyt://article/a20dc7e8-ca4a-5b42-af26-1a29e3c5941b,NA,Immigration and Entrepreneurship,Economix,NA,Immigrants Rank Higher As Entrepreneurs,NA,NA,NA,By Catherine Rampell,NA,518,480,44,A,16
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Transcranial magnetic stimulation, which uses magnetic pulses to stimulate parts of the brain connected to mood, has helped some patients with severe depression.",https://well.blogs.nytimes.com/2013/07/01/new-approach-to-depression/,"Transcranial magnetic stimulation, which uses magnetic pulses to stimulate parts of the brain connected to mood, has helped some patients with severe depression.","Martha Rhodes experienced her first bout of depression at 13. By her late 50s, she had taken just about every antidepressant there is, including Zoloft, Lexapro and Paxil — which did the trick for many years, but had side effects — then Effexor, Lamictal, Seroquel and Abilify.",The New York Times,2013-07-01T21:20:39+0000,article,,Health,NA,News,nyt://article/b6c9c645-99e3-51a0-8afe-74b27485e21e,853,nyt://article/b6c9c645-99e3-51a0-8afe-74b27485e21e,NA,New Approach to Depression,Well,NA,New Approach to Depression ,NA,NA,NA,By Roni Caryn Rabin,NA,518,480,44,D,6
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Scenes from the couture fashion week photo diary of Alfredo Piola.,https://tmagazine.blogs.nytimes.com/2013/07/02/the-scene-paris-couture-fashion-week-armani-priv/,Scenes from the couture fashion week photo diary of Alfredo Piola.,Scenes from the couture fashion week photo diary of Alfredo Piola.,The New York Times,2013-07-02T22:00:05+0000,article,TStyle,T Magazine,NA,News,nyt://article/c9d65e4d-586d-593e-89f5-bc303d82d73d,16,nyt://article/c9d65e4d-586d-593e-89f5-bc303d82d73d,NA,Paris Couture Fashion Week: Armani Privé Fall 2013,T Magazine,NA,NA,NA,NA,NA,By Alfredo Piola,NA,518,480,44,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,The government of Myanmar is casting the opposition as pro-Muslim in a bid to discredit it with the country’s Buddhist majority.,https://latitude.blogs.nytimes.com/2013/07/02/order-of-the-heedless/,The government of Myanmar is casting the opposition as pro-Muslim in a bid to discredit it with the country’s Buddhist majority.,"YANGON, Myanmar — The violence opposing majority Buddhists and minority Muslims that flared up in Myanmar last year has continued unabated despite the government’s pledges to enforce the rule of law. On Sunday night in the town of Thandwe, in the western state of Rakhine, two Muslim houses were reportedly burned down by a Buddhist mob in retaliation for the alleged rape of a Buddhist girl by a Muslim man. ",The New York Times,2013-07-02T14:36:58+0000,article,,Opinion,NA,News,nyt://article/1f07cb01-b798-572c-9b43-375bccc72601,699,nyt://article/1f07cb01-b798-572c-9b43-375bccc72601,NA,Order of the Heedless,Latitude,NA,NA,NA,NA,NA,By Swe Win,NA,518,480,44,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"What you need to know to start your Tuesday: more rain, police graduation, and some gorgeous baby birds at the zoo.",https://cityroom.blogs.nytimes.com/2013/07/02/new-york-today-monsoon-season/,"What you need to know to start your Tuesday: more rain, police graduation, and some gorgeous baby birds at the zoo.","Updated, 12:48 p.m. | Tuesday’s weather will probably be nicer than Monday’s.",The New York Times,2013-07-02T10:02:29+0000,article,,New York,NA,News,nyt://article/b26afc63-9378-5f59-8b97-24f7fe935fd4,659,nyt://article/b26afc63-9378-5f59-8b97-24f7fe935fd4,NA,New York Today: Monsoon Season,City Room,NA,NA,NA,NA,NA,By Andy Newman,NA,518,480,44,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Five young adult authors from Random House Kids choose a winner and four runners-up in the first week of our Summer Reading Contest.,https://learning.blogs.nytimes.com/2013/07/01/student-reading-contest-winner-internet-surveillance/,Five young adult authors from Random House Kids choose a winner and four runners-up in the first week of our Summer Reading Contest.,"Each Monday through Sept. 2 we’ll be announcing the winner and runners-up for a different week of our Summer Reading Contest. Below, Adele Griffin and four other young adult authors at Random House Kids pick their favorites from Week One. To enter this week’s contest post here by the evening of July 4. ",The New York Times,2013-07-01T06:00:45+0000,article,,Education,NA,News,nyt://article/fff3ab0c-90cc-5b22-ac4d-c0d984edc400,1897,nyt://article/fff3ab0c-90cc-5b22-ac4d-c0d984edc400,NA,Student Reading Contest Winner | Internet Surveillance,The Learning Network,NA,NA,NA,NA,NA,By Adele Griffin,NA,518,480,44,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The Lede is following events in Egypt on Tuesday, as protesters demanding the resignation of President Mohamed Morsi return to the streets and the clock ticks on an ultimatum issued by the military.",https://thelede.blogs.nytimes.com/2013/07/02/latest-updates-on-egypts-political-crisis/,"The Lede is following events in Egypt on Tuesday, as protesters demanding the resignation of President Mohamed Morsi return to the streets and the clock ticks on an ultimatum issued by the military.","The Lede is following events in Egypt on Tuesday, as protesters demanding the resignation of President Mohamed Morsi return to the streets and the clock ticks on an ultimatum issued by the military to resolve the crisis by Wednesday. ",The New York Times,2013-07-02T15:12:55+0000,article,,Blogs,NA,News,nyt://article/42f88356-acc0-57e1-aea6-4e1d701bab06,4642,nyt://article/42f88356-acc0-57e1-aea6-4e1d701bab06,NA,July 2 Updates on Egypt’s Political Crisis,The Lede,NA,NA,NA,NA,NA,By Robert Mackey,NA,518,480,44,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Ms. Midler on her performance as the Hollywood agent Sue Mengers. “Let’s not talk about the fricking wigs.”,https://artsbeat.blogs.nytimes.com/2013/07/02/bette-midler-hangs-up-the-phone-on-eat-you-last/,Ms. Midler on her performance as the Hollywood agent Sue Mengers. “Let’s not talk about the fricking wigs.”,"Bette Midler wrapped up her Broadway run on Sunday in “I’ll Eat You Last,” her hit play about the Hollywood agent Sue Mengers, and by Monday she was starting to decompress. Her voice was strained after three months of chain-smoking herbal cigarettes as the nicotine-and-pot-loving Mengers, but otherwise she seemed hardy during a telephone interview about her first role on Broadway in some 40 years. There was little bitterness, for instance, at the two-dozen theater insiders who declined to nominate her for a Tony Award for best actress for “I’ll Eat You Last” – a decision that was one of the biggest surprises of the theater season.",The New York Times,2013-07-02T15:34:47+0000,article,,Arts,NA,News,nyt://article/8440c102-ec76-5e28-9854-839715af4d89,1069,nyt://article/8440c102-ec76-5e28-9854-839715af4d89,NA,Bette Midler Hangs Up the Phone on ‘I’ll Eat You Last’,ArtsBeat,NA,A Word With: Bette Midler: The Smoke Has Cleared; Time to Rest,NA,NA,NA,By Patrick Healy,NA,518,480,44,C,1
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"There was an increase in American-made goods at the Fancy Food Show, which returned to New York after a two-year absence.",https://dinersjournal.blogs.nytimes.com/2013/07/02/less-bacon-more-of-everything-else/,"There was an increase in American-made goods at the Fancy Food Show, which returned to New York after a two-year absence.","Remember bacon? At Fancy Food Shows in recent years, it seemed to be everywhere — as a flavoring for chocolates, ice creams and condiments. Not so this year.",The New York Times,2013-07-02T19:14:02+0000,article,,Style,NA,News,nyt://article/8b4f9196-36d4-5b26-b267-6a7b17d8400d,501,nyt://article/8b4f9196-36d4-5b26-b267-6a7b17d8400d,NA,"Less Bacon, More of Everything Else",Diner&#039;s Journal,NA,NA,NA,NA,NA,By Florence Fabricant,NA,518,480,44,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Ghaya Oliveira has been promoted to executive pastry chef at Daniel.,https://dinersjournal.blogs.nytimes.com/2013/07/01/chefs-on-the-move-2/,Ghaya Oliveira has been promoted to executive pastry chef at Daniel.,"Ghaya Oliveira, the pastry chef at Boulud Sud and Bar Boulud, has been promoted to executive pastry chef at Daniel Boulud’s flagship, Daniel. A native of Tunisia who worked in finance, she switched careers after emigrating to America. At Boulud Sud she added several Middle Eastern dishes to the dessert menu, including grapefruit givré with sesame halva and rose loukoum; pistachio kataifi, and rose-marzipan gelato. She replaces Sandro Micheli, who has been the executive pastry chef for nearly two years and who plans to return to France. Tyler Atwell, who was at the Mandarin Oriental in New York, will succeed her at Boulud Sud and Bar Boulud.",The New York Times,2013-07-01T21:17:44+0000,article,,Style,NA,News,nyt://article/b5d3efe8-4091-5f47-9753-cf67c95d5ed0,109,nyt://article/b5d3efe8-4091-5f47-9753-cf67c95d5ed0,NA,Chefs on the Move,Diner&#039;s Journal,NA,NA,NA,NA,NA,By Florence Fabricant,NA,518,480,44,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,A program called “Immersion” scrapes the metadata in your email to create a portrait of your personal network.,https://takingnote.blogs.nytimes.com/2013/07/02/what-the-n-s-a-knows-about-you/,A program called “Immersion” scrapes the metadata in your email to create a portrait of your personal network.,"It’s difficult to have an informed opinion about the National Security Agency’s collection of “metadata” without understanding what “metadata” is, not that that’s stopped anyone. The name suggests that it’s data about data, and the Obama administration has gone to some lengths to reassure Americans that “metadata” is definitely not “content,” which unlike your “metadata” presumably enjoys Fourth Amendment protections. But Glenn Greenwald, among others, has said that’s a distinction without a difference: “In reality, it is hard to distinguish email metadata from email content.”",The New York Times,2013-07-02T13:58:04+0000,article,,Opinion,NA,News,nyt://article/8bf75d69-d198-5683-aaf4-247b0ec68406,387,nyt://article/8bf75d69-d198-5683-aaf4-247b0ec68406,NA,What the N.S.A. Knows About You,Taking Note,NA,NA,NA,NA,NA,By Juliet Lapidos,NA,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The Metropolitan Museum of Art opens its doors on Monday, the beginning of its new seven-day-a week schedule.",https://artsbeat.blogs.nytimes.com/2013/07/01/a-new-monday-for-the-met-now-open-seven-days-a-week/,"The Metropolitan Museum of Art opens its doors on Monday, the beginning of its new seven-day-a week schedule.","On March 30, 1880, the home of the Metropolitan Museum of Art on Fifth Avenue opened its doors to the public for the first time. It was a Tuesday, perhaps foreshadowing a feature of the modern Met. For the past 42 years, it has been closed on most Mondays. ",The New York Times,2013-07-01T19:32:53+0000,article,,Arts,NA,News,nyt://article/645b27aa-58d4-5684-a193-93c5292500f1,574,nyt://article/645b27aa-58d4-5684-a193-93c5292500f1,NA,"A New Monday for the Met, Now Open Seven Days a Week",ArtsBeat,NA,"Beholding Met Masterpieces, Even on a Monday",NA,NA,NA,By Michael Silverberg,NA,518,490,45,C,3
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Some student loan rates doubled as of July 1, as required under current law. But there’s still a chance they may be lowered retroactively.",https://bucks.blogs.nytimes.com/2013/07/01/another-chance-on-student-loan-rates/,"Some student loan rates doubled as of July 1, as required under current law. But there’s still a chance they may be lowered retroactively.","If you’ve been following the debate over the potential increase in the interest rates on subsidized student loans, you may be wonder how it’s turning out. Today is, after all, July 1 — the deadline by which Congress had to act to fend off a doubling of the rates.",The New York Times,2013-07-01T20:44:49+0000,article,,Your Money,NA,News,nyt://article/39dcdcbf-151a-5a8d-a835-9cebd9aac938,229,nyt://article/39dcdcbf-151a-5a8d-a835-9cebd9aac938,NA,Another Chance on Student Loan Rates,Bucks,NA,NA,NA,NA,NA,By Ann Carrns,NA,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Interest rates have surged in the last two months, and the company, the fifth-largest asset manager in the world, is showing signs of stress.",https://dealbook.nytimes.com/2013/07/01/as-bond-market-tumbles-pimco-seeks-to-reassure-investors/,"Interest rates have surged in the last two months, and the company, the fifth-largest asset manager in the world, is showing signs of stress.","As investors prepare for a long-term shift in interest rates, few large financial firms are as vulnerable as the giant money manager Pimco.",The New York Times,2013-07-01T18:30:54+0000,article,,Business Day,NA,News,nyt://article/b339c666-88b1-5648-a9e0-9224f289da7d,1141,nyt://article/b339c666-88b1-5648-a9e0-9224f289da7d,NA,"As Bond Market Tumbles, Pimco Seeks to Reassure Investors",DealBook,NA,NA,NA,NA,NA,By Nathaniel Popper,NA,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Because their father never made a succession plan, two sisters say they are now consumed with creating one: “We want to do everything our father didn’t.”",https://boss.blogs.nytimes.com/2013/07/02/lessons-learned-from-a-difficult-succession/,"Because their father never made a succession plan, two sisters say they are now consumed with creating one: “We want to do everything our father didn’t.”","At the last meeting of the She Owns It business group, we talked about succession planning. This post continues that conversation, beginning with thoughts from Susan Parker, who owns Bari Jay, a family business. ",The New York Times,2013-07-02T11:00:07+0000,article,,Business Day,Entrepreneurship,News,nyt://article/a81604b0-f8d0-5919-8b24-3ddf987bebf6,741,nyt://article/a81604b0-f8d0-5919-8b24-3ddf987bebf6,NA,Lessons Learned From a Difficult Succession,You&#039;re the Boss,NA,NA,NA,NA,NA,By Adriana Gardella,NA,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Prakash Bhatt, 36, was among the many volunteers who risked their own lives to save pilgrims and locals stranded in Uttarakhand during the flash floods.",https://india.blogs.nytimes.com/2013/07/01/in-uttarakhand-everest-climbers-became-rescue-men/,"Prakash Bhatt, 36, was among the many volunteers who risked their own lives to save pilgrims and locals stranded in Uttarakhand during the flash floods.","NEW DELHI— On the morning of June 17, Prakash Bhatt, a 36-year-old soldier in the Indian Army and an instructor at the government-run Nehru Institute of Mountaineering in Uttarkashi in the northern Indian state of Uttarakhand, was teaching a class. Mr. Bhatt is one of the 10 soldiers on a three-year assignment to the mountaineering institute, which trains mountaineering enthusiasts and provides lessons in search and rescue operations. ",The New York Times,2013-07-01T07:30:30+0000,article,,World,Asia Pacific,News,nyt://article/8164e4d9-a3b0-59a3-9f54-f41333a06fc6,1131,nyt://article/8164e4d9-a3b0-59a3-9f54-f41333a06fc6,NA,When Everest Climbers Became Rescue Men,India Ink,NA,NA,NA,NA,NA,By Pamposh Raina,NA,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"After receiving owner complaints of 2007-8 Honda Odysseys applying brakes without driver input, N.H.T.S.A. will investigate the problem.",https://wheels.blogs.nytimes.com/2013/07/01/n-h-t-s-a-investigates-2007-8-honda-odysseys-for-spontaneous-braking-issue/,"After receiving owner complaints of 2007-8 Honda Odysseys applying brakes without driver input, N.H.T.S.A. will investigate the problem.","The National Highway Traffic Safety Administration is investigating owner complaints of unexpected braking and whether there should be a recall of almost 344,000 Honda Odyssey minivans from the 2007-8 model years. The complaints are similar to those that resulted in the recall of about 183,000 different Honda and Acura models in March.",The New York Times,2013-07-01T15:03:55+0000,article,,Automobiles,NA,News,nyt://article/7a24519d-ad4c-5c05-80da-24896edf0473,267,nyt://article/7a24519d-ad4c-5c05-80da-24896edf0473,NA,N.H.T.S.A. Investigates 2007-8 Honda Odysseys for Spontaneous Braking Issue,Wheels,NA,NA,NA,NA,NA,By Christopher Jensen,NA,518,490,45,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"A trip this spring to Singapore yielded Karl Lagerfeld’s theme for his fall Chanel couture show — “the old and new world,” he said.",https://runway.blogs.nytimes.com/2013/07/02/chanels-shimmering-city/,"A trip this spring to Singapore yielded Karl Lagerfeld’s theme for his fall Chanel couture show — “the old and new world,” he said.","A trip this spring to Singapore yielded Karl Lagerfeld’s theme for his fall Chanel couture show — “the old and new world,” he said. The old was represented as a crumbling theater (erected by Chanel stagehands in the Grand Palais) and the new as a galactic cityscape sparkling in the ruins.",The New York Times,2013-07-02T15:03:56+0000,article,,Style,NA,News,nyt://article/7a2de561-a44a-5810-9722-4ea5ae036b8d,375,nyt://article/7a2de561-a44a-5810-9722-4ea5ae036b8d,NA,Chanel’s Shimmering City,On the Runway,NA,NA,NA,NA,NA,By Cathy Horyn,NA,518,490,45,NA,NA
